Feature ID	domain	phyla	class	order	family	genus	specie
463ada37035b31ce83155ee1633ae686	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhizobiales	D_4__Stappiaceae	D_5__Labrenzia	Ambiguous_taxa
73fe49c9676aece215af19646181a446	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Flavobacteriales	D_4__Flavobacteriaceae	D_5__NS5 marine group	
10fdcc1228f314b1e94278d53f16377c	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Sphingomonadales	D_4__Sphingomonadaceae	D_5__Sphingorhabdus	D_6__uncultured Sphingopyxis sp.
ed18ab9438f522c0673d2f450d9e6120	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Oceanospirillales	D_4__Litoricolaceae	D_5__Litoricola	D_6__uncultured bacterium
5988558312c82dc86ce07554a906734c	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhodobacterales	D_4__Rhodobacteraceae	D_5__Planktotalea	
c1ccf0bf58d4af5f8dc957b75371532e	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhodobacterales	D_4__Rhodobacteraceae	D_5__Roseobacter clade NAC11-7 lineage	
cd8085ed050db0d3acd0760a8b6f06ae	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Thiotrichales	D_4__Thiotrichaceae	D_5__uncultured	D_6__uncultured marine bacterium
c16e11cb8e6eb3a826b0eee9be174b78	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Flavobacteriales	D_4__Flavobacteriaceae	D_5__Aquibacter	
11d28d7d88ab01a56d199fadfa613e93	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Steroidobacterales	D_4__Woeseiaceae	D_5__Woeseia	D_6__uncultured marine bacterium
fea41202885cdf711e86a758ff327be1	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__UBA10353 marine group	D_4__unidentified marine eubacterium	D_5__unidentified marine eubacterium	D_6__unidentified marine eubacterium
b3cbb7eef17c9ad33470d2654972d116	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Ga0077536	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa
f2343bf4442cf5a86ea4d549961b361d	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Thalassobaculales	D_4__Nisaeaceae	D_5__OM75 clade	
ff3a351bc724172bde0b76ef30bd2179	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Parvibaculales	D_4__Parvibaculaceae	D_5__uncultured	Ambiguous_taxa
3af71f789cdb884e6bb57dfb8ab5a85e	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhodobacterales	D_4__Rhodobacteraceae	D_5__Planktotalea	
bddfcc7f66ef9008ac007caa2d2e37c0	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Flavobacteriales	D_4__Flavobacteriaceae	D_5__NS2b marine group	
ea9dd8778b272ecb6ed27cf266513214	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Flavobacteriales	D_4__Flavobacteriaceae	D_5__NS5 marine group	
d321631ef6fd8724dd28c167bc13109d	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Oceanospirillales	D_4__SS1-B-06-26		
b796a3752bb7195b536f582a9c04e191	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rickettsiales	D_4__S25-593	D_5__uncultured marine bacterium	D_6__uncultured marine bacterium
91a8514eed72336b5ad98cef1508c090	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhizobiales	D_4__Stappiaceae	D_5__Labrenzia	D_6__uncultured bacterium
76a116be368f4870c60d61163a956386	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Alteromonadales	D_4__Idiomarinaceae	D_5__Idiomarina	
ce2adb14f0e58fe7819d9942c2248a06	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Parvibaculales	D_4__Parvibaculaceae	D_5__Mf105b01	D_6__uncultured bacterium
e496b9454d9721894a88017b98a9091a	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Thiotrichales	D_4__Thiotrichaceae	D_5__uncultured	
2edb4bc48d2aae611c9797843eb472d4	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Alteromonadales	D_4__Marinobacteraceae	D_5__Marinobacter	
80ea2b43753fd01b405972ca7a1429cb	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Parvibaculales	D_4__Parvibaculaceae	D_5__uncultured	Ambiguous_taxa
b1b40c2b4d12a24fff598c6587876ba8	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Cellvibrionales	D_4__Halieaceae	D_5__Halioglobus	
7ea5058abf2971ff3cb6f403d88db96a	D_0__Bacteria	D_1__Proteobacteria	D_2__Deltaproteobacteria	D_3__Myxococcales	D_4__Blfdi19	Ambiguous_taxa	Ambiguous_taxa
f441e2509d5e6403c0579f7391d9e7e9	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Kordiimonadales	D_4__uncultured		
961b2da08906c8dff180270eea7cb85c	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhodobacterales	D_4__Rhodobacteraceae	D_5__Ascidiaceihabitans	
f0d71c2baa049937ae388d2da320c984	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Oceanospirillales	D_4__Pseudohongiellaceae	D_5__Pseudohongiella	
b5dd2baa5e25b359356a134f59ec7a73	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Oceanospirillales	D_4__Nitrincolaceae	D_5__uncultured	Ambiguous_taxa
3573ab903d2884815fd4ad3ae7820df6	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Cellvibrionales	D_4__Porticoccaceae	D_5__SAR92 clade	
20e848c23c93495e1e6df2f45515b486	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhizobiales	D_4__Rhizobiaceae	D_5__Martelella	Ambiguous_taxa
232f61e7aa66d8759d9ca073a44c9d46	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__uncultured			
a2f99706a1a402cfe3f8c57875e305aa	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Flavobacteriales	D_4__Flavobacteriaceae		
4bcbeac3b33b59c384311262f39e2597	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Betaproteobacteriales	D_4__Methylophilaceae	D_5__OM43 clade	
a09b40eed41ad58af0624e6ae6e25968	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__uncultured			
c7b38aa7efb8b5ac99483c40637b7e80	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Puniceispirillales	D_4__SAR116 clade	Ambiguous_taxa	Ambiguous_taxa
ba2f533649176b369de48873488310bc	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__SAR86 clade	D_4__uncultured SAR86 cluster bacterium	D_5__uncultured SAR86 cluster bacterium	D_6__uncultured SAR86 cluster bacterium
24c0b610790da922725b3276d947e8dd	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rickettsiales	D_4__S25-593		
ddea34933f6e57f8eeabd3311890f0f2	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhodobacterales	D_4__Rhodobacteraceae	D_5__Roseobacter clade NAC11-7 lineage	D_6__uncultured Rhodobacteraceae bacterium
53c0eb5f683703e7ed4848e844e7efaf	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Cellvibrionales	D_4__Halieaceae	D_5__Halioglobus	
3fc6d90b90d863494d1641dd10015db5	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__KI89A clade			
9bb12ee50a80eddf7045ac667fa1a3dc	D_0__Bacteria	D_1__Bacteroidetes	D_2__Rhodothermia	D_3__Balneolales	D_4__Balneolaceae	D_5__Balneola	
31a564e02612e90cc3442794be1e38b2	D_0__Bacteria	D_1__Bacteroidetes	D_2__Rhodothermia	D_3__Balneolales	D_4__Balneolaceae	D_5__Balneola	D_6__uncultured Bacteroidetes bacterium
122a887d2bfb80b9f7d9f741a1fab959	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Oceanospirillales	D_4__Saccharospirillaceae	D_5__Thalassolituus	Ambiguous_taxa
1c447af77fa2612500a6aad8526ff06c	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__HOC36			
06ebbc0534aa96588db74c7ca34d746b	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__BD7-8			
6dec1b35ecf9518b8ac5015ef9b8015f	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Caulobacterales	D_4__Hyphomonadaceae	D_5__Hyphomonas	
c60414d46fcd33145afbe7c3465bf082	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhodospirillales	D_4__Magnetospiraceae	D_5__uncultured	D_6__uncultured Rhodospirillaceae bacterium
ee563a66bceb897ebb344f94038110d5	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Puniceispirillales	D_4__SAR116 clade	D_5__uncultured bacterium	D_6__uncultured bacterium
52f8a35c932d2612543f30825f1a0470	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Flavobacteriales	D_4__Flavobacteriaceae	D_5__NS5 marine group	Ambiguous_taxa
cb919f9c31167dfe482fbb9af2a750ca	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhizobiales	D_4__Rhizobiaceae	D_5__Hoeflea	
08755a4b873fe5da4b859663591e2514	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Sphingomonadales	D_4__Sphingomonadaceae		
d79f3ffd3395d1a9051fdde33d2c9955	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Oceanospirillales	D_4__Pseudohongiellaceae	D_5__Pseudohongiella	
3e12c594a36bba229ff5c1d042cd5847	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Parvibaculales	D_4__PS1 clade		
e64068306d904a95c2317bf887682dda	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Caulobacterales	D_4__Hyphomonadaceae	D_5__Maricaulis	
399c88bcd117b01b179b7fca6f20685f	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhodospirillales	D_4__Magnetospiraceae	D_5__uncultured	Ambiguous_taxa
158d16ce914f5481fe167e56c1451a58	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Sphingomonadales	D_4__Sphingomonadaceae	D_5__Altererythrobacter	D_6__uncultured Sphingomonadales bacterium
7ca8dbf3f7f22c6e8a63d9677cf997d4	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhodobacterales	D_4__Rhodobacteraceae	D_5__Jannaschia	D_6__uncultured Jannaschia sp.
72c2c8d7c3c29ca8a8c0bee457e26453	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhodospirillales	D_4__Magnetospiraceae	D_5__uncultured	Ambiguous_taxa
a2d56bd7900b3a83a22b827c0078d293	D_0__Bacteria	D_1__Actinobacteria	D_2__Acidimicrobiia	D_3__Microtrichales	D_4__Microtrichaceae	D_5__Sva0996 marine group	D_6__uncultured organism
13fdaf94a38d86afffd5aa9f76b138a4	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Sphingomonadales	D_4__Sphingomonadaceae	D_5__Erythrobacter	D_6__Erythrobacter sp. MOLA 311
2e2b1ad032a52b24e57136b9e9f6d36f	D_0__Bacteria	D_1__Marinimicrobia (SAR406 clade)					
b05642a985d5a14475681e51900b9da7	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhodobacterales	D_4__Rhodobacteraceae		
d9734e71ea507ad5375328282a6d20e6	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Cellvibrionales	D_4__Halieaceae	D_5__Halioglobus	
eb5a8542f1b8bf5d2bd63f20155c7df7	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Cellvibrionales	D_4__Halieaceae	D_5__Halioglobus	
3ceece15bc5ca20d9a541dfbb1dd6e6b	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhizobiales	D_4__Stappiaceae	D_5__Labrenzia	Ambiguous_taxa
859d5bda61aee128e9080fd6ea690436	D_0__Bacteria	D_1__Actinobacteria	D_2__Acidimicrobiia	D_3__Microtrichales	D_4__Microtrichaceae	D_5__Sva0996 marine group	Ambiguous_taxa
3670ec25c9bf6a60b7bbeb5bcd65f2aa	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Cellvibrionales	D_4__Halieaceae	D_5__Halioglobus	
27845059b6ed247b76fd0afe33c6d64b	D_0__Bacteria	D_1__Marinimicrobia (SAR406 clade)					
6125175b102b2e2fc21ec3622c2dcd6a	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa
0c385569570f12dea148bfd1ac4345c4	D_0__Bacteria	D_1__Proteobacteria	D_2__Deltaproteobacteria	D_3__PB19	D_4__uncultured marine microorganism	D_5__uncultured marine microorganism	D_6__uncultured marine microorganism
31ab228bf8852fcdb7e94195c1d380a0	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__UBA10353 marine group			
1592139a339ade3906dc3f6f189d758b	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rickettsiales	D_4__S25-593	D_5__uncultured marine bacterium	D_6__uncultured marine bacterium
e9a7087cfe2a08388fddad64d48d3e09	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Sneathiellales	D_4__Sneathiellaceae	D_5__AT-s3-44	
f08ec0e350fe01713c73c9d19fe832a8	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Cytophagales	D_4__Cyclobacteriaceae	D_5__uncultured	D_6__uncultured Bacteroidetes bacterium
24edc48a1744b6166c40db405728308f	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Betaproteobacteriales	D_4__Methylophilaceae	D_5__OM43 clade	
f6fb261e0bd0b74b94c86fabaa37d889	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Coxiellales	D_4__Coxiellaceae	D_5__Coxiella	D_6__uncultured organism
254c65ab1c6c447163652ccc4652c5d6	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhodobacterales	D_4__Rhodobacteraceae	D_5__Amylibacter	D_6__uncultured marine bacterium
6b0b64dd996f9442728ad18c936d16ca	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Cellvibrionales	D_4__Spongiibacteraceae	D_5__Spongiibacter	Ambiguous_taxa
d90d023a2186e4eac2bb186640d944af	D_0__Bacteria	D_1__Actinobacteria	D_2__Acidimicrobiia	D_3__Microtrichales	D_4__Microtrichaceae	D_5__Sva0996 marine group	Ambiguous_taxa
5fd46eacb504056ef5a94ab309a5a562	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhodospirillales	D_4__Magnetospiraceae	D_5__uncultured	Ambiguous_taxa
bd25359393ac03d2f9e4d71479543897	D_0__Bacteria	D_1__Proteobacteria	D_2__Deltaproteobacteria	D_3__SAR324 clade(Marine group B)	D_4__uncultured bacterium	D_5__uncultured bacterium	D_6__uncultured bacterium
6b1d846c321c44627c51a1e795e11a74	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Sphingomonadales	D_4__Sphingomonadaceae	D_5__Erythrobacter	
ae03ec2be10734e91feaf9d427987f44	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rickettsiales	D_4__S25-593		
2b4505f038b802801ea6bc7d25109c8b	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Flavobacteriales	D_4__Flavobacteriaceae	D_5__Tenacibaculum	Ambiguous_taxa
bd2c72706d89019a55c0935e2c0599d1	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Alteromonadales	D_4__Colwelliaceae	D_5__Colwellia	
0b89c286fd6264a91115aeb891728bea	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	D_6__uncultured gamma proteobacterium
4d653e937a7b83d6e766077896332936	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhodospirillales	D_4__Magnetospiraceae	D_5__uncultured	D_6__uncultured bacterium
2cbce79e4d0ec72bb69e680c6350ad5c	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__uncultured			
aba16f6a749f671fd5b38c62a8eb3b03	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__SAR86 clade	D_4__uncultured gamma proteobacterium HF0070_25G02	D_5__uncultured gamma proteobacterium HF0070_25G02	D_6__uncultured gamma proteobacterium HF0070_25G02
b7dde7f0cafb2f8b1ee7f6baeb53dc3f	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhizobiales	D_4__Rhizobiaceae	D_5__Pseudahrensia	D_6__uncultured bacterium
4f7cb98d6b614a0e9654861ff71e9d74	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Sphingomonadales	D_4__Sphingomonadaceae	D_5__Erythrobacter	
3174f38ecdda17d16b99b8911d3f4cd3	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__SAR86 clade	D_4__uncultured bacterium ARCTIC10_F_05	D_5__uncultured bacterium ARCTIC10_F_05	D_6__uncultured bacterium ARCTIC10_F_05
dc64badd8f73278987b81735af6ace4b	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Cellvibrionales	D_4__Halieaceae	D_5__OM60(NOR5) clade	Ambiguous_taxa
