Feature ID	domain	phyla	class	order	family	genus	specie
a7f9e115219100b2e8c5ba31727e0812	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast	D_4__Pyramimonas parkeae	D_5__Pyramimonas parkeae	D_6__Pyramimonas parkeae
19cb8efe1c753483c2589c74c7822ed9	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Thiomicrospirales	D_4__Thioglobaceae	D_5__SUP05 cluster	
6928a7d0ad8e8b0e3592ad7247d9f4b7	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Flavobacteriales	D_4__NS9 marine group	Ambiguous_taxa	Ambiguous_taxa
d919626976b7ab90bb2d5f558bd350f4	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast			
67559d27a294ab650f0272218061c234	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast	D_4__Phalacroma mitra	D_5__Phalacroma mitra	D_6__Phalacroma mitra
59a4a2c9f9aaad6dcf562be074eb6d4f	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast	D_4__Cymbomonas tetramitiformis	D_5__Cymbomonas tetramitiformis	D_6__Cymbomonas tetramitiformis
02598367c3084826db395f6a326aa50f	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast	D_4__Phalacroma mitra	D_5__Phalacroma mitra	D_6__Phalacroma mitra
0d22b7e4a1259d36db15ecf563f64057	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Flavobacteriales	D_4__Cryomorphaceae	D_5__uncultured	
012054e3f62502aff7f455e1592ea87f	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__SAR86 clade			
d0e407de71afefa813f98b61b8d4c7a3	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast	D_4__Phalacroma mitra	D_5__Phalacroma mitra	D_6__Phalacroma mitra
d8cd306348b2b0395fbeb54d6440ccef	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Flavobacteriales	D_4__Flavobacteriaceae	D_5__NS5 marine group	
4c98812256ffc96bbc6a532d8078a80d	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__SAR11 clade	D_4__Clade II		
8ec8ff981ab1011dda5943044363126d	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast			
b470b2eaf35820154ecceb427468bc75	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Flavobacteriales	D_4__NS9 marine group	D_5__uncultured bacterium	D_6__uncultured bacterium
2d5a2b14baa0f792837df2826812487b	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhodobacterales	D_4__Rhodobacteraceae	D_5__Ascidiaceihabitans	
36923c18b5455308bcdff71db8c5416b	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhodobacterales	D_4__Rhodobacteraceae	D_5__Planktotalea	
1f344f9b751898ccc2e28e0593d6f2e9	D_0__Bacteria	D_1__Actinobacteria	D_2__Acidimicrobiia	D_3__Actinomarinales	D_4__Actinomarinaceae	D_5__Candidatus Actinomarina	
2a28739b3218cdd4c006bd5c39ceb124	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Flavobacteriales	D_4__NS9 marine group	D_5__hydrothermal vent metagenome	D_6__hydrothermal vent metagenome
